"TEHINGU_ID";"KUUPÄEV";"SAAJA_MAKSJA_KONTO";"SAAJA_MAKSJA_NIMI";"SUMMA";"VIITENUMBER";"SELGITUS";"VALUUTA"
"100000000044810";"31.07.2025";"";"MCDONALDS LOUNAKESKUS";"18.16";"";"31/07/2025 19:16 kaart....700424 MCDONALDS LOUNAKESKUS/TARTU/EE #726797";"EUR"
"100000000044960";"01.08.2025";"";"Swedbank AS";"1.45";"";"Igapäevane pakett - kuutasu";"EUR"
"100000000044965";"01.08.2025";"";"Swedbank AS";"0.50";"";"Kaardi hooldustasu";"EUR"
"100000000045465";"01.08.2025";"";"CHOPSTICKS TARTU";"17.67";"";"01/08/2025 19:48 kaart....700424 CHOPSTICKS/TARTU/EE #486851";"EUR"
"100000000045467";"02.08.2025";"";"RIMI TARTU SÕBRA";"18.90";"";"02/08/2025 18:32 kaart....700424 RIMI SÕBRA/TARTU/EE #952812";"EUR"
"100000000045483";"02.08.2025";"";"FUDY";"14.30";"";"02/08/2025 19:54 kaart....700424 FUDY/TARTU/EE #238717";"EUR"
"100000000045318";"03.08.2025";"";"APPLE.COM/BILL";"2.99";"";"03/08/2025 17:03 kaart....700424 APPLE.COM/BILL/Cork/IE #362554";"EUR"
"100000000045532";"03.08.2025";"";"CIRCLE K TARTU LOUNAKE";"42.53";"";"03/08/2025 08:40 kaart....700424 CIRCLE K LOUNAKE/TARTU/EE #735448";"EUR"
"100000000045564";"03.08.2025";"";"R-KIOSK 4828 TARTU NES";"8.24";"";"03/08/2025 15:33 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #937642";"EUR"
"100000000045603";"03.08.2025";"";"MOKU TARTU";"22.05";"";"03/08/2025 22:33 kaart....700424 MOKU/TARTU/EE #471128";"EUR"
"100000000045617";"04.08.2025";"";"APOLLO RAAMATUPOOD";"33.09";"";"04/08/2025 14:51 kaart....700424 APOLLO RAAMATUPOOD/TARTU/EE #138185";"EUR"
"100000000045641";"04.08.2025";"";"MAXIMA XX TARTU";"73.08";"";"04/08/2025 18:24 kaart....700424 MAXIMA XX/TARTU/EE #414067";"EUR"
"100000000047301";"04.08.2025";"EE6177220347311353348";"Toomas Kukk";"81.41";"40211901707";"Õhtusöök";"EUR"
"100000000045306";"05.08.2025";"";"SPOTIFY";"11.99";"";"05/08/2025 20:24 kaart....700424 SPOTIFY/Stockholm/SE #482281";"EUR"
"100000000045690";"05.08.2025";"";"MCDONALDS LOUNAKESKUS";"6.61";"";"05/08/2025 12:55 kaart....700424 MCDONALDS LOUNAKESKUS/TARTU/EE #719110";"EUR"
"100000000045109";"06.08.2025";"EE062200221034567811";"KÜ Veeriku 14";"78.15";"92234103469";"Korteriühistu kulud 08/2025";"EUR"
"100000000045169";"06.08.2025";"EE862200221015412304";"IF P&C Insurance AS";"37.16";"50789679352";"Kindlustusmakse 08/2025 poliis IFKA78673";"EUR"
"100000000045720";"06.08.2025";"";"CIRCLE K TARTU LOUNAKE";"41.34";"";"06/08/2025 08:31 kaart....700424 CIRCLE K LOUNAKE/TARTU/EE #518632";"EUR"
"100000000047346";"06.08.2025";"EE9322740654150253932";"Anneli Vaher";"200.00";"";"Kontsert";"EUR"
"100000000045413";"07.08.2025";"";"HBO MAX";"10.99";"";"07/08/2025 21:57 kaart....700424 HBO MAX/Warsaw/PL #276083";"EUR"
"100000000045739";"07.08.2025";"";"PLAYSTATION";"39.06";"";"07/08/2025 22:59 kaart....700424 PLAYSTATION/London/GB #206204";"EUR"
"100000000045758";"07.08.2025";"";"CREPP TARTU";"27.80";"";"07/08/2025 14:04 kaart....700424 CREPP/TARTU/EE #727296";"EUR"
"100000000045780";"07.08.2025";"";"BURGER KING TARTU";"14.12";"";"07/08/2025 18:04 kaart....700424 BURGER KING/TARTU/EE #469604";"EUR"
"100000000045816";"07.08.2025";"";"RIMI TARTU SÕBRA";"14.27";"";"07/08/2025 10:47 kaart....700424 RIMI SÕBRA/TARTU/EE #845647";"EUR"
"100000000045856";"08.08.2025";"";"LIDL TARTU RINGTEE";"59.23";"";"08/08/2025 18:21 kaart....700424 LIDL TARTU RINGTEE/TARTU/EE #937299";"EUR"
"100000000045884";"08.08.2025";"";"BOLT FOOD";"13.88";"";"08/08/2025 20:48 kaart....700424 BOLT FOOD/TARTU/EE #611198";"EUR"
"100000000045894";"08.08.2025";"";"R-KIOSK 4828 TARTU NES";"7.94";"";"08/08/2025 19:32 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #170557";"EUR"
"100000000045907";"08.08.2025";"";"AURA VEEKESKUS";"19.84";"";"08/08/2025 14:09 kaart....700424 AURA VEEKESKUS/TARTU/EE #899128";"EUR"
"100000000045934";"08.08.2025";"";"COOP TARTU KESKLINN";"30.98";"";"08/08/2025 17:08 kaart....700424 COOP TARTU KESKLINN/TARTU/EE #303941";"EUR"
"100000000045343";"09.08.2025";"";"DISCORD NITRO";"9.99";"";"09/08/2025 08:55 kaart....700424 DISCORD NITRO/San Francisco/US #295056";"EUR"
"100000000045945";"09.08.2025";"";"CAFE TRUFFE TARTU";"13.57";"";"09/08/2025 09:00 kaart....700424 CAFE TRUFFE/TARTU/EE #169445";"EUR"
"100000000045977";"09.08.2025";"";"APPLE.COM";"45.67";"";"09/08/2025 20:59 kaart....700424 APPLE.COM/Cork/IE #805284";"EUR"
"100000000046013";"09.08.2025";"";"MAXIMA TARTU ANNELINN";"63.28";"";"09/08/2025 18:16 kaart....700424 MAXIMA ANNELINN/TARTU/EE #705073";"EUR"
"100000000046063";"09.08.2025";"";"CIRCLE K TARTU RINGTEE";"69.67";"";"09/08/2025 08:51 kaart....700424 CIRCLE K RINGTEE/TARTU/EE #722697";"EUR"
"100000000046089";"10.08.2025";"";"PLAYSTATION";"28.09";"";"10/08/2025 09:31 kaart....700424 PLAYSTATION/London/GB #859459";"EUR"
"100000000046104";"10.08.2025";"";"RIMI TARTU LOUNAKESKUS";"80.50";"";"10/08/2025 17:54 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #921534";"EUR"
"100000000046128";"10.08.2025";"";"APPLE.COM";"84.74";"";"10/08/2025 22:34 kaart....700424 APPLE.COM/Cork/IE #630415";"EUR"
"100000000045005";"11.08.2025";"EE172200221013264589";"Swedbank AS";"87.77";"42163090015";"Lep. 2022770487/põhiosa/L192867825";"EUR"
"100000000045052";"11.08.2025";"EE172200221013264589";"Swedbank AS";"116.79";"42163090015";"Lep. 2022770487/intress/L192867825";"EUR"
"100000000045237";"11.08.2025";"EE021010052087654321";"Starman TV pakett";"12.74";"64343697093";"TV ja internet 08/2025";"EUR"
"100000000045328";"11.08.2025";"";"XBOX GAME PASS";"14.99";"";"11/08/2025 21:09 kaart....700424 XBOX GAME PASS/Dublin/IE #407393";"EUR"
"100000000046133";"11.08.2025";"";"JYSK TARTU";"48.97";"";"11/08/2025 16:30 kaart....700424 JYSK/TARTU/EE #795082";"EUR"
"100000000046135";"11.08.2025";"";"PEPCO TARTU";"5.64";"";"11/08/2025 14:26 kaart....700424 PEPCO/TARTU/EE #596159";"EUR"
"100000000046173";"12.08.2025";"";"ANNE KANAL TARTU";"8.85";"";"12/08/2025 17:59 kaart....700424 ANNE KANAL/TARTU/EE #515597";"EUR"
"100000000046194";"12.08.2025";"";"PRISMA TARTU";"31.01";"";"12/08/2025 18:10 kaart....700424 PRISMA TARTU/TARTU/EE #727029";"EUR"
"100000000046226";"13.08.2025";"";"Amazon.de";"20.58";"";"13/08/2025 04:34 kaart....700424 Amazon.de/Berlin/DE #549359";"EUR"
"100000000046257";"13.08.2025";"";"ETSY.COM";"55.27";"";"13/08/2025 04:03 kaart....700424 ETSY.COM/Brooklyn/US #102188";"EUR"
"100000000046277";"13.08.2025";"";"VEERIKU SELVER ISETEEN";"37.78";"";"13/08/2025 17:02 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #273247";"EUR"
"100000000045063";"14.08.2025";"EE021010052037412007";"Telia Eesti AS";"36.00";"994853208953";"Telia e-arve 08/2025 (mobiil+internet)";"EUR"
"100000000045070";"14.08.2025";"EE021010052037412007";"Telia lisateenus";"7.30";"38902199471";"Telia lisateenus (erimakse) 7.30 EUR";"EUR"
"100000000045397";"14.08.2025";"";"AUDIBLE";"9.99";"";"14/08/2025 18:41 kaart....700424 AUDIBLE/London/GB #921140";"EUR"
"100000000046303";"14.08.2025";"";"MAXIMA XX TARTU";"13.08";"";"14/08/2025 17:50 kaart....700424 MAXIMA XX/TARTU/EE #278189";"EUR"
"100000000046308";"14.08.2025";"";"APOLLO RAAMATUPOOD";"24.72";"";"14/08/2025 16:18 kaart....700424 APOLLO RAAMATUPOOD/TARTU/EE #245349";"EUR"
"100000000046347";"14.08.2025";"";"FUDY";"10.05";"";"14/08/2025 19:06 kaart....700424 FUDY/TARTU/EE #620529";"EUR"
"100000000047359";"14.08.2025";"";"VEREVI RAND ELVA";"17.73";"";"14/08/2025 15:35 kaart....700424 VEREVI RAND/ELVA/EE #349468";"EUR"
"100000000047397";"14.08.2025";"";"ANNE KANAL TARTU";"14.72";"";"14/08/2025 15:08 kaart....700424 ANNE KANAL/TARTU/EE #524170";"EUR"
"100000000045260";"15.08.2025";"";"OPENAI *CHATGPT SUBSCR";"25.00";"";"15/08/2025 20:17 kaart....700424 OPENAI *CHATGPT SUBSCR/San Francisco/US #484402";"EUR"
"100000000046370";"15.08.2025";"";"APOLLO KINO LOUNAKESKU";"29.74";"";"15/08/2025 01:51 kaart....700424 APOLLO KINO LOUNAKESKU/TARTU/EE #574489";"EUR"
"100000000046384";"15.08.2025";"";"KFC TARTU LOUNAKESKUS";"20.36";"";"15/08/2025 12:42 kaart....700424 KFC LOUNAKESKUS/TARTU/EE #442475";"EUR"
"100000000046393";"15.08.2025";"";"HESBURGER TARTU";"7.58";"";"15/08/2025 12:06 kaart....700424 HESBURGER/TARTU/EE #570726";"EUR"
"100000000046420";"16.08.2025";"";"ILLEGAARD TARTU";"14.21";"";"16/08/2025 22:30 kaart....700424 ILLEGAARD/TARTU/EE #556481";"EUR"
"100000000046462";"16.08.2025";"";"RIMI TARTU LOUNAKESKUS";"93.37";"";"16/08/2025 17:57 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #596215";"EUR"
"100000000046494";"16.08.2025";"";"VEERIKU SELVER ISETEEN";"9.18";"";"16/08/2025 18:24 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #295624";"EUR"
"100000000047355";"16.08.2025";"";"Swedbank ATM TARTU";"60.00";"";"16/08/2025 20:45 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000046522";"17.08.2025";"";"MOKU TARTU";"26.19";"";"17/08/2025 21:47 kaart....700424 MOKU/TARTU/EE #841746";"EUR"
"100000000046533";"17.08.2025";"";"PILETILEVI";"70.07";"";"17/08/2025 20:00 kaart....700424 PILETILEVI/TALLINN/EE #921251";"EUR"
"100000000046549";"17.08.2025";"";"AURA VEEKESKUS";"16.93";"";"17/08/2025 12:02 kaart....700424 AURA VEEKESKUS/TARTU/EE #247158";"EUR"
"100000000046550";"17.08.2025";"";"PARKLAHALDUSE OU";"3.38";"";"17/08/2025 08:02 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #908305";"EUR"
"100000000045312";"18.08.2025";"";"Netflix";"15.49";"";"18/08/2025 02:45 kaart....700424 Netflix/Amsterdam/NL #266465";"EUR"
"100000000046560";"18.08.2025";"";"TARTU BOWLING";"25.47";"";"18/08/2025 22:12 kaart....700424 TARTU BOWLING/TARTU/EE #321314";"EUR"
"100000000046607";"18.08.2025";"";"KFC TARTU LOUNAKESKUS";"19.20";"";"18/08/2025 18:27 kaart....700424 KFC LOUNAKESKUS/TARTU/EE #907101";"EUR"
"100000000046609";"19.08.2025";"";"BOLT FOOD";"19.72";"";"19/08/2025 19:18 kaart....700424 BOLT FOOD/TARTU/EE #448762";"EUR"
"100000000046647";"20.08.2025";"";"CIRCLE K TARTU RINGTEE";"39.44";"";"20/08/2025 08:59 kaart....700424 CIRCLE K RINGTEE/TARTU/EE #430489";"EUR"
"100000000046690";"20.08.2025";"";"R-KIOSK 4828 TARTU NES";"2.98";"";"20/08/2025 10:52 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #340619";"EUR"
"100000000046706";"20.08.2025";"";"APPLE.COM";"25.57";"";"20/08/2025 20:52 kaart....700424 APPLE.COM/Cork/IE #571072";"EUR"
"100000000046741";"20.08.2025";"";"KOLM TILLI TARTU";"45.96";"";"20/08/2025 12:34 kaart....700424 KOLM TILLI/TARTU/EE #953986";"EUR"
"100000000045123";"21.08.2025";"EE251010220061309019";"Elektrilevi OÜ";"22.19";"6772696084";"Elektriarve 08/2025 988439";"EUR"
"100000000045243";"21.08.2025";"EE112200221009876543";"Tallinna Vesi";"20.73";"6955607676";"Vesi ja kanal. 08/2025";"EUR"
"100000000045418";"21.08.2025";"";"EA PLAY";"4.99";"";"21/08/2025 22:45 kaart....700424 EA PLAY/Dublin/IE #180790";"EUR"
"100000000046780";"21.08.2025";"";"SELVER TARTU RINGTEE";"69.23";"";"21/08/2025 20:19 kaart....700424 SELVER RINGTEE/TARTU/EE #906250";"EUR"
"100000000046805";"21.08.2025";"";"PARKLAHALDUSE OU";"5.69";"";"21/08/2025 08:54 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #346240";"EUR"
"100000000046821";"21.08.2025";"";"CIRCLE K TARTU LOUNAKE";"55.44";"";"21/08/2025 08:21 kaart....700424 CIRCLE K LOUNAKE/TARTU/EE #778264";"EUR"
"100000000045302";"22.08.2025";"";"Google YouTubePremium";"11.99";"";"22/08/2025 20:54 kaart....700424 Google YouTubePremium/London/GB #713935";"EUR"
"100000000046849";"22.08.2025";"";"RIMI TARTU SÕBRA";"47.10";"";"22/08/2025 18:26 kaart....700424 RIMI SÕBRA/TARTU/EE #269724";"EUR"
"100000000046850";"23.08.2025";"";"ILLEGAARD TARTU";"23.96";"";"23/08/2025 20:09 kaart....700424 ILLEGAARD/TARTU/EE #227339";"EUR"
"100000000046899";"23.08.2025";"";"VEREVI RAND ELVA";"23.94";"";"23/08/2025 14:11 kaart....700424 VEREVI RAND/ELVA/EE #218877";"EUR"
"100000000046930";"23.08.2025";"";"Wolt";"27.77";"";"23/08/2025 18:32 kaart....700424 Wolt/Tallinn/EE #228028";"EUR"
"100000000046932";"24.08.2025";"";"H&M TARTU LOUNAKESKUS";"19.70";"";"24/08/2025 16:16 kaart....700424 H&M LOUNAKESKUS/TARTU/EE #860548";"EUR"
"100000000046977";"24.08.2025";"";"CIRCLE K TARTU RINGTEE";"74.79";"";"24/08/2025 08:33 kaart....700424 CIRCLE K RINGTEE/TARTU/EE #954817";"EUR"
"100000000045195";"25.08.2025";"EE547700771000456789";"AS Pensionikeskus";"53.09";"333696956627721";"III samba sissemakse 08/2025";"EUR"
"100000000047010";"25.08.2025";"";"GRILLHALDJAS OÜ";"32.45";"";"25/08/2025 15:06 kaart....700424 GRILLHALDJAS/TARTU/EE #946489";"EUR"
"100000000047058";"25.08.2025";"";"JYSK TARTU";"29.11";"";"25/08/2025 17:49 kaart....700424 JYSK/TARTU/EE #714837";"EUR"
"100000000045349";"26.08.2025";"";"ADOBE CREATIVE CLOUD";"12.99";"";"26/08/2025 22:04 kaart....700424 ADOBE CC/Dublin/IE #343076";"EUR"
"100000000047088";"26.08.2025";"";"GRILLHALDJAS OÜ";"59.23";"";"26/08/2025 17:35 kaart....700424 GRILLHALDJAS/TARTU/EE #908283";"EUR"
"100000000047090";"27.08.2025";"";"SUBWAY TARTU";"16.97";"";"27/08/2025 12:36 kaart....700424 SUBWAY/TARTU/EE #472686";"EUR"
"100000000047096";"27.08.2025";"";"LÕUNAKESKUS TERASS";"29.14";"";"27/08/2025 15:55 kaart....700424 LÕUNAKESKUS TERASS/TARTU/EE #585995";"EUR"
"100000000047132";"28.08.2025";"";"TEMU";"32.33";"";"28/08/2025 21:31 kaart....700424 TEMU/Dublin/IE #680476";"EUR"
"100000000047160";"29.08.2025";"";"SELVER TARTU RINGTEE";"73.85";"";"29/08/2025 11:19 kaart....700424 SELVER RINGTEE/TARTU/EE #663170";"EUR"
"100000000047170";"29.08.2025";"";"PIZZA GRANDE TARTU";"10.43";"";"29/08/2025 12:52 kaart....700424 PIZZA GRANDE/TARTU/EE #498019";"EUR"
"100000000047190";"30.08.2025";"";"SUBWAY TARTU";"7.64";"";"30/08/2025 12:19 kaart....700424 SUBWAY/TARTU/EE #874508";"EUR"
"100000000047229";"30.08.2025";"";"WERNER KOHVIK TARTU";"8.63";"";"30/08/2025 09:59 kaart....700424 WERNER KOHVIK/TARTU/EE #650454";"EUR"
"100000000047241";"30.08.2025";"";"OLEREX TARTU VEERIKU";"45.13";"";"30/08/2025 12:56 kaart....700424 OLEREX VEERIKU/TARTU/EE #229737";"EUR"
"100000000047284";"31.08.2025";"";"MCDONALDS LOUNAKESKUS";"18.44";"";"31/08/2025 12:58 kaart....700424 MCDONALDS LOUNAKESKUS/TARTU/EE #679198";"EUR"
"100000000047424";"01.09.2025";"";"Swedbank AS";"1.45";"";"Igapäevane pakett - kuutasu";"EUR"
"100000000047462";"01.09.2025";"";"Swedbank AS";"0.50";"";"Kaardi hooldustasu";"EUR"
"100000000047991";"01.09.2025";"";"KOOLIASJAD OÜ";"45.72";"";"01/09/2025 15:35 kaart....700424 KOOLIASJAD/TARTU/EE #829744";"EUR"
"100000000048002";"02.09.2025";"";"KAUBAMAJA TARTU";"95.47";"";"02/09/2025 13:11 kaart....700424 KAUBAMAJA/TARTU/EE #962258";"EUR"
"100000000047832";"03.09.2025";"";"APPLE.COM/BILL";"2.99";"";"03/09/2025 22:04 kaart....700424 APPLE.COM/BILL/Cork/IE #208205";"EUR"
"100000000048045";"03.09.2025";"";"BENU APTEEK TARTU";"10.28";"";"03/09/2025 15:29 kaart....700424 BENU APTEEK/TARTU/EE #164251";"EUR"
"100000000048094";"04.09.2025";"";"VEERIKU SELVER ISETEEN";"6.55";"";"04/09/2025 11:23 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #757594";"EUR"
"100000000048095";"04.09.2025";"";"APPLE.COM";"64.74";"";"04/09/2025 20:30 kaart....700424 APPLE.COM/Cork/IE #496452";"EUR"
"100000000047780";"05.09.2025";"";"SPOTIFY";"11.99";"";"05/09/2025 21:02 kaart....700424 SPOTIFY/Stockholm/SE #999464";"EUR"
"100000000048106";"05.09.2025";"";"POLPO TARTU";"42.53";"";"05/09/2025 09:05 kaart....700424 POLPO/TARTU/EE #901549";"EUR"
"100000000048152";"05.09.2025";"";"VEERIKU SELVER ISETEEN";"6.21";"";"05/09/2025 18:45 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #645534";"EUR"
"100000000048192";"06.09.2025";"";"Amazon.de";"152.14";"";"06/09/2025 21:27 kaart....700424 Amazon.de/Berlin/DE #280496";"EUR"
"100000000048211";"06.09.2025";"";"BAUHAUS TARTU";"62.53";"";"06/09/2025 10:12 kaart....700424 BAUHAUS/TARTU/EE #525529";"EUR"
"100000000048220";"06.09.2025";"";"POLPO TARTU";"52.10";"";"06/09/2025 09:50 kaart....700424 POLPO/TARTU/EE #828254";"EUR"
"100000000047930";"07.09.2025";"";"HBO MAX";"10.99";"";"07/09/2025 22:37 kaart....700424 HBO MAX/Warsaw/PL #571688";"EUR"
"100000000048258";"07.09.2025";"";"KFC TARTU LOUNAKESKUS";"22.43";"";"07/09/2025 19:58 kaart....700424 KFC LOUNAKESKUS/TARTU/EE #781212";"EUR"
"100000000048291";"07.09.2025";"";"SÜDAMEAPTEEK TARTU";"5.65";"";"07/09/2025 14:15 kaart....700424 SÜDAMEAPTEEK/TARTU/EE #153223";"EUR"
"100000000047576";"08.09.2025";"EE062200221034567811";"KÜ Veeriku 14";"163.26";"473236533774";"Korteriühistu kulud 09/2025";"EUR"
"100000000047639";"08.09.2025";"EE862200221015412304";"IF P&C Insurance AS";"37.31";"3763882145";"Kindlustusmakse 09/2025 poliis IFKA27496";"EUR"
"100000000048300";"08.09.2025";"";"BURGER KING TARTU";"12.25";"";"08/09/2025 19:21 kaart....700424 BURGER KING/TARTU/EE #675571";"EUR"
"100000000049707";"08.09.2025";"EE8277992050185165420";"Andres Mägi";"150.00";"";"Reisi raha";"EUR"
"100000000047875";"09.09.2025";"";"DISCORD NITRO";"9.99";"";"09/09/2025 20:43 kaart....700424 DISCORD NITRO/San Francisco/US #675215";"EUR"
"100000000048340";"09.09.2025";"";"LIDL TARTU RINGTEE";"77.23";"";"09/09/2025 17:33 kaart....700424 LIDL TARTU RINGTEE/TARTU/EE #255002";"EUR"
"100000000048358";"09.09.2025";"";"KOLM TILLI TARTU";"34.89";"";"09/09/2025 10:10 kaart....700424 KOLM TILLI/TARTU/EE #814435";"EUR"
"100000000047507";"10.09.2025";"EE172200221013264589";"Swedbank AS";"87.88";"16497016934";"Lep. 2022770487/põhiosa/L192867825";"EUR"
"100000000047516";"10.09.2025";"EE172200221013264589";"Swedbank AS";"74.86";"16497016934";"Lep. 2022770487/intress/L192867825";"EUR"
"100000000048405";"10.09.2025";"";"COOP TARTU RAATUSE";"41.11";"";"10/09/2025 19:01 kaart....700424 COOP RAATUSE/TARTU/EE #948924";"EUR"
"100000000048450";"10.09.2025";"";"COOP TARTU KESKLINN";"54.81";"";"10/09/2025 17:05 kaart....700424 COOP TARTU KESKLINN/TARTU/EE #186646";"EUR"
"100000000048454";"10.09.2025";"";"MAXIMA XX TARTU";"14.41";"";"10/09/2025 16:41 kaart....700424 MAXIMA XX/TARTU/EE #489587";"EUR"
"100000000047660";"11.09.2025";"EE021010052087654321";"Starman TV pakett";"15.79";"134438998278";"TV ja internet 09/2025";"EUR"
"100000000047846";"11.09.2025";"";"XBOX GAME PASS";"14.99";"";"11/09/2025 07:26 kaart....700424 XBOX GAME PASS/Dublin/IE #146008";"EUR"
"100000000048503";"11.09.2025";"";"PILETILEVI";"38.51";"";"11/09/2025 02:41 kaart....700424 PILETILEVI/TALLINN/EE #403942";"EUR"
"100000000048522";"12.09.2025";"";"HESBURGER TARTU";"16.71";"";"12/09/2025 20:34 kaart....700424 HESBURGER/TARTU/EE #599938";"EUR"
"100000000048553";"12.09.2025";"";"FUDY";"8.62";"";"12/09/2025 19:20 kaart....700424 FUDY/TARTU/EE #497877";"EUR"
"100000000048578";"12.09.2025";"";"PRISMA TARTU";"10.60";"";"12/09/2025 18:56 kaart....700424 PRISMA TARTU/TARTU/EE #357543";"EUR"
"100000000048588";"13.09.2025";"";"OLEREX TARTU VEERIKU";"67.23";"";"13/09/2025 08:15 kaart....700424 OLEREX VEERIKU/TARTU/EE #533032";"EUR"
"100000000048613";"13.09.2025";"";"FUDY";"13.91";"";"13/09/2025 19:50 kaart....700424 FUDY/TARTU/EE #704845";"EUR"
"100000000048652";"13.09.2025";"";"APARAAT TARTU";"10.97";"";"13/09/2025 20:15 kaart....700424 APARAAT/TARTU/EE #530108";"EUR"
"100000000048702";"13.09.2025";"";"ZARA TARTU LOUNAKESKUS";"93.23";"";"13/09/2025 10:49 kaart....700424 ZARA LOUNAKESKUS/TARTU/EE #754728";"EUR"
"100000000047916";"14.09.2025";"";"AUDIBLE";"9.99";"";"14/09/2025 21:00 kaart....700424 AUDIBLE/London/GB #716038";"EUR"
"100000000048736";"14.09.2025";"";"Veeriku Selver";"69.00";"";"14/09/2025 14:16 kaart....700424 VEERIKU SELVER/TARTU/EE #975454";"EUR"
"100000000048768";"14.09.2025";"";"LIDL TARTU RINGTEE";"50.86";"";"14/09/2025 17:35 kaart....700424 LIDL TARTU RINGTEE/TARTU/EE #596649";"EUR"
"100000000047594";"15.09.2025";"EE251010220061309019";"Elektrilevi OÜ";"37.27";"0784361424";"Elektriarve 09/2025 266309";"EUR"
"100000000047718";"15.09.2025";"";"OPENAI *CHATGPT SUBSCR";"25.00";"";"15/09/2025 08:37 kaart....700424 OPENAI *CHATGPT SUBSCR/San Francisco/US #309156";"EUR"
"100000000047980";"15.09.2025";"EE382200221056789012";"DEKRA Estonia AS";"40.66";"4820736511";"Tehnoülevaatus";"EUR"
"100000000048773";"15.09.2025";"";"ALEXELA TARTU";"65.77";"";"15/09/2025 08:09 kaart....700424 ALEXELA/TARTU/EE #805691";"EUR"
"100000000048815";"15.09.2025";"";"R-KIOSK 4828 TARTU NES";"3.99";"";"15/09/2025 12:33 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #699177";"EUR"
"100000000047524";"16.09.2025";"EE021010052037412007";"Telia Eesti AS";"36.00";"2033016234";"Telia e-arve 09/2025 (mobiil+internet)";"EUR"
"100000000047548";"16.09.2025";"EE021010052037412007";"Telia lisateenus";"14.67";"031061537221";"Telia lisateenus (erimakse) 14.67 EUR";"EUR"
"100000000048849";"16.09.2025";"";"WERNER KOHVIK TARTU";"8.02";"";"16/09/2025 10:46 kaart....700424 WERNER KOHVIK/TARTU/EE #860457";"EUR"
"100000000048868";"16.09.2025";"";"WERNER KOHVIK TARTU";"18.72";"";"16/09/2025 09:52 kaart....700424 WERNER KOHVIK/TARTU/EE #509137";"EUR"
"100000000048883";"17.09.2025";"";"MAXIMA XX TARTU";"36.27";"";"17/09/2025 17:25 kaart....700424 MAXIMA XX/TARTU/EE #926968";"EUR"
"100000000048889";"17.09.2025";"";"ILLEGAARD TARTU";"19.00";"";"17/09/2025 22:01 kaart....700424 ILLEGAARD/TARTU/EE #801145";"EUR"
"100000000048923";"17.09.2025";"";"Wolt";"28.51";"";"17/09/2025 19:36 kaart....700424 Wolt/Tallinn/EE #954297";"EUR"
"100000000047795";"18.09.2025";"";"Netflix";"15.49";"";"18/09/2025 22:21 kaart....700424 Netflix/Amsterdam/NL #617105";"EUR"
"100000000048932";"18.09.2025";"";"BENU APTEEK TARTU";"15.37";"";"18/09/2025 15:21 kaart....700424 BENU APTEEK/TARTU/EE #860736";"EUR"
"100000000049736";"18.09.2025";"";"KOOLIASJAD OÜ";"43.49";"";"18/09/2025 14:41 kaart....700424 KOOLIASJAD/TARTU/EE #563459";"EUR"
"100000000048946";"19.09.2025";"";"NESTE TARTU";"56.51";"";"19/09/2025 08:15 kaart....700424 NESTE/TARTU/EE #314580";"EUR"
"100000000048954";"19.09.2025";"";"R-KIOSK 4828 TARTU NES";"6.67";"";"19/09/2025 16:20 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #843312";"EUR"
"100000000049001";"19.09.2025";"";"CREPP TARTU";"11.69";"";"19/09/2025 10:33 kaart....700424 CREPP/TARTU/EE #589108";"EUR"
"100000000049042";"19.09.2025";"";"Amazon.de";"15.76";"";"19/09/2025 07:37 kaart....700424 Amazon.de/Berlin/DE #195859";"EUR"
"100000000049045";"19.09.2025";"";"APARAAT TARTU";"14.52";"";"19/09/2025 21:02 kaart....700424 APARAAT/TARTU/EE #526400";"EUR"
"100000000049078";"20.09.2025";"";"SEENELKÄIK OÜ";"23.40";"";"20/09/2025 15:06 kaart....700424 SEENELKÄIK/TARTU/EE #584141";"EUR"
"100000000049092";"20.09.2025";"";"EBAY";"95.29";"";"20/09/2025 20:58 kaart....700424 EBAY/San Jose/US #293807";"EUR"
